,dealer_card1,delear_card2,player_card1,player_card2,unused_card,reward,action
10535,10,7,11,8,10,1,1
10536,10,11,2,7,20,-1,0
10537,10,3,5,11,20,1,1
10538,6,10,11,10,7,1,1
10539,10,4,9,10,3,1,1
10540,7,3,2,20,10,-1,1
10541,10,10,9,5,8,-1,1
10542,5,8,10,4,10,1,1
10543,10,6,2,4,9,-1,1
10544,9,10,11,20,10,-1,1
10545,20,7,10,9,2,1,0
10546,4,9,10,6,8,-1,0
10547,10,20,5,8,7,1,0
10548,5,6,10,7,20,-1,0
10549,8,10,3,10,4,-1,0
10550,5,10,11,10,8,1,1
10551,10,4,6,9,10,-1,0
10552,4,9,11,10,8,1,1
10553,10,5,20,4,2,-1,1
10554,2,11,10,10,6,-1,0
10555,11,10,2,7,9,-1,1
10556,10,11,10,5,3,-1,1
10557,10,10,6,9,20,-1,0
10558,3,8,6,10,9,-1,0
10559,7,5,9,2,10,1,0
10560,11,10,9,2,20,-1,1
10561,10,8,10,6,9,-1,0
10562,8,7,20,10,11,-1,1
10563,10,5,2,11,10,-1,1
10564,10,11,3,10,7,-1,1
10565,9,11,10,20,10,-1,1
10566,10,6,3,8,10,-1,1
10567,4,10,7,8,6,1,1
10568,3,2,10,7,10,1,1
10569,7,5,11,4,2,1,1
10570,6,10,11,10,10,1,1
10571,9,20,10,7,3,1,0
10572,8,10,5,9,6,1,0
10573,3,10,11,10,2,1,1
10574,4,11,9,10,2,1,1
10575,3,5,10,20,4,-1,1
10576,11,4,20,10,6,-1,0
10577,8,20,10,5,6,1,0
10578,9,3,10,7,10,-1,0
10579,3,10,9,7,2,1,0
10580,9,10,11,10,6,1,1
10581,8,4,10,10,5,-1,0
10582,10,9,10,7,2,-1,1
10583,6,4,10,2,11,-1,0
10584,4,10,9,10,11,-1,0
10585,7,8,4,10,2,1,0
10586,4,7,2,10,10,-1,0
10587,2,10,8,7,6,1,1
10588,10,4,7,20,11,-1,0
10589,5,10,6,7,4,-1,1
10590,2,10,10,11,7,1,1
10591,9,2,7,8,4,1,1
10592,11,7,20,6,8,-1,1
10593,5,3,4,11,7,-1,0
10594,11,5,9,10,6,1,1
10595,20,4,11,10,10,1,1
10596,10,2,8,6,10,1,1
10597,10,3,8,20,5,-1,0
10598,9,11,5,7,10,-1,0
10599,9,10,4,10,5,0,0
10600,7,5,10,10,10,1,1
10601,6,5,10,10,10,1,1
10602,20,4,10,10,2,0,0
10603,10,7,4,6,9,-1,1
10604,6,4,11,10,8,1,1
10605,10,10,6,11,9,-1,0
10606,9,20,11,6,7,1,1
10607,6,20,9,4,10,0,0
10608,20,11,4,6,10,1,1
10609,10,8,20,2,11,-1,1
10610,10,4,2,5,10,-1,1
10611,6,20,7,10,8,1,1
10612,20,7,9,3,6,1,0
10613,7,10,9,2,10,-1,1
10614,10,2,9,3,6,1,0
10615,11,10,7,8,9,-1,0
10616,10,8,2,4,7,-1,1
10617,20,11,2,9,10,1,0
10618,8,2,10,5,6,1,1
10619,10,3,7,2,6,1,0
10620,3,11,10,20,4,-1,0
10621,10,10,5,2,8,-1,1
10622,11,20,9,10,5,1,1
10623,6,9,10,8,10,-1,0
10624,2,6,10,11,9,1,1
10625,5,10,8,4,11,-1,0
10626,10,6,20,10,3,-1,1
10627,9,3,10,2,10,0,1
10628,9,20,7,3,11,1,1
10629,10,3,4,9,6,0,1
10630,7,10,2,4,5,-1,0
10631,2,10,10,11,8,1,1
10632,11,20,4,9,6,1,0
10633,10,6,11,4,8,-1,1
10634,9,5,11,10,6,1,1
10635,9,10,10,8,20,-1,0
10636,9,5,10,10,10,1,1
10637,3,20,10,7,6,0,0
10638,10,10,2,6,20,-1,1
10639,10,11,7,6,8,0,0
10640,10,10,6,10,8,-1,0
10641,10,5,8,20,10,-1,1
10642,7,4,10,3,8,1,1
10643,10,8,4,11,7,-1,1
10644,20,4,11,8,10,0,0
10645,11,8,9,10,2,0,1
10646,20,3,4,7,10,1,1
10647,11,7,10,5,10,-1,0
10648,5,7,10,8,10,-1,0
10649,11,4,10,5,20,-1,0
10650,6,10,11,10,4,1,1
10651,3,10,2,6,7,-1,1
10652,10,10,8,7,6,-1,1
10653,10,2,11,3,20,1,1
10654,11,3,10,2,10,-1,1
10655,5,11,10,3,10,-1,0
10656,8,7,11,20,10,-1,1
10657,6,7,4,9,10,-1,0
10658,10,10,4,5,10,-1,0
10659,10,10,9,8,7,-1,1
10660,5,6,10,3,10,-1,0
10661,10,10,4,3,20,-1,1
10662,3,11,10,8,7,-1,0
10663,10,2,10,6,7,1,1
10664,6,10,9,8,10,1,1
10665,10,4,20,3,5,-1,1
10666,10,6,10,9,8,1,1
10667,10,3,9,8,10,-1,0
10668,10,10,4,8,5,-1,1
10669,2,7,4,3,10,1,0
10670,10,3,10,5,6,1,1
10671,11,8,10,10,9,-1,0
10672,7,3,10,10,11,-1,0
10673,2,20,9,10,11,0,0
10674,10,10,8,20,11,-1,1
10675,9,20,3,4,10,1,0
10676,4,10,3,6,2,-1,0
10677,9,8,2,10,10,-1,0
10678,4,10,10,6,8,-1,0
10679,4,10,9,2,20,-1,0
10680,11,5,3,4,2,-1,0
10681,3,10,11,2,10,0,1
10682,11,2,3,4,6,0,0
10683,10,7,9,4,6,-1,1
10684,10,3,5,10,9,-1,0
10685,20,9,10,5,11,0,0
10686,5,6,20,10,10,-1,1
10687,2,6,11,9,3,1,1
10688,10,20,7,10,10,0,0
10689,2,3,10,6,10,1,1
10690,10,20,5,7,8,1,1
10691,9,8,10,3,2,-1,0
10692,7,10,4,2,10,-1,0
10693,6,4,10,9,10,1,1
10694,20,2,10,5,9,1,1
10695,20,10,5,8,9,1,1
10696,11,7,10,4,3,-1,0
10697,10,2,9,10,10,1,1
10698,8,6,10,3,7,1,0
10699,20,11,10,2,4,1,0
10700,7,8,4,10,10,-1,0
10701,2,10,4,10,8,-1,0
10702,8,3,20,9,5,-1,1
10703,9,10,8,10,5,-1,0
10704,7,8,11,20,9,-1,0
10705,8,11,3,20,4,-1,0
10706,10,3,10,11,5,1,1
10707,7,8,6,10,9,1,1
10708,6,8,4,3,20,-1,1
10709,6,8,4,10,2,1,0
10710,10,2,10,6,11,1,1
10711,6,4,10,10,10,-1,0
10712,2,10,9,3,6,0,1
10713,10,2,7,11,6,1,1
10714,8,6,20,11,9,-1,1
10715,11,10,10,7,3,-1,0
10716,4,11,2,10,5,-1,1
10717,10,10,4,2,10,-1,0
10718,10,11,3,7,10,-1,0
10719,7,6,8,10,10,-1,0
10720,9,20,11,4,2,1,0
10721,3,20,11,10,9,1,1
10722,3,5,10,6,10,-1,0
10723,10,5,10,3,6,1,0
10724,11,10,20,10,6,-1,0
10725,10,9,10,10,3,1,1
10726,10,11,20,9,10,-1,1
10727,3,10,9,4,6,1,0
10728,2,7,8,9,10,1,1
10729,10,4,11,9,3,1,1
10730,3,11,10,20,10,-1,1
10731,4,6,10,9,11,1,1
10732,5,6,10,8,11,-1,0
10733,5,10,3,7,9,-1,1
10734,9,2,8,10,6,1,1
10735,6,5,10,3,10,-1,0
10736,20,6,5,8,10,1,1
10737,20,2,11,3,10,1,1
10738,10,9,5,3,11,0,0
10739,10,2,6,20,8,-1,0
10740,11,20,10,10,6,1,1
10741,2,20,10,6,10,1,1
10742,6,20,4,11,2,1,1
10743,10,8,7,3,5,-1,1
10744,20,6,2,10,5,1,0
10745,10,10,10,3,8,1,0
10746,10,5,10,20,2,-1,0
10747,10,20,10,3,7,1,0
10748,10,11,3,9,8,-1,0
10749,10,3,5,10,7,-1,0
10750,7,8,3,6,10,-1,1
10751,11,10,10,7,10,-1,0
10752,5,8,2,10,11,-1,0
10753,6,10,9,10,10,1,1
10754,10,8,5,4,6,-1,0
10755,9,2,10,5,10,1,1
10756,10,10,9,20,2,-1,1
10757,10,10,10,3,9,-1,0
10758,5,10,2,8,6,1,0
10759,10,20,9,10,4,0,0
10760,3,11,10,5,10,1,1
10761,5,10,10,11,8,1,1
10762,20,2,10,3,7,1,0
10763,10,9,5,20,10,-1,0
10764,10,10,8,20,4,-1,0
10765,8,6,10,7,2,1,0
10766,9,5,10,4,3,1,0
10767,4,10,10,20,5,-1,1
10768,11,2,6,8,10,-1,0
10769,8,10,2,6,3,-1,1
10770,7,10,3,6,8,0,0
10771,4,10,6,5,8,1,0
10772,3,10,7,9,2,1,1
10773,10,20,7,10,10,0,0
10774,11,10,10,10,3,-1,1
10775,20,8,10,5,10,1,1
10776,2,11,3,20,9,-1,0
10777,10,10,9,20,11,-1,1
10778,10,8,7,20,10,-1,0
10779,9,3,6,10,2,1,1
10780,10,7,10,10,10,1,1
10781,4,10,3,11,7,0,1
10782,10,6,7,10,20,1,1
10783,4,11,7,10,9,1,1
10784,20,10,7,3,10,1,0
10785,8,9,4,5,6,-1,1
10786,2,10,9,10,10,-1,0
10787,5,7,9,10,6,1,1
10788,4,6,8,10,7,-1,0
10789,6,8,3,20,10,-1,0
10790,10,5,20,8,10,-1,1
10791,10,7,20,10,9,-1,1
10792,8,20,10,10,10,1,1
10793,20,3,10,6,10,1,1
10794,8,7,6,4,10,-1,1
10795,6,10,4,10,20,-1,0
10796,11,9,10,5,4,-1,1
10797,10,7,10,6,10,-1,1
10798,7,10,8,4,6,-1,1
10799,8,2,20,5,7,-1,0
10800,10,6,3,4,8,-1,1
10801,20,10,6,2,7,1,1
10802,11,10,10,10,5,-1,0
10803,5,8,10,7,9,-1,0
10804,10,3,9,6,10,-1,0
10805,4,5,10,2,6,1,0
10806,2,20,11,10,3,1,1
10807,5,11,10,20,7,-1,0
10808,5,11,10,2,3,-1,0
10809,9,20,7,10,2,1,0
10810,6,5,8,2,10,-1,1
10811,10,10,10,8,9,-1,1
10812,9,10,4,8,20,-1,0
10813,11,4,3,2,9,-1,0
10814,7,10,11,10,4,1,1
10815,10,2,6,7,10,-1,0
10816,4,10,6,3,10,-1,1
10817,20,2,4,11,10,1,1
10818,6,9,10,10,11,-1,0
10819,5,8,11,7,10,-1,0
10820,5,8,4,3,7,-1,1
10821,10,9,10,5,10,-1,0
10822,8,10,3,10,4,-1,1
10823,10,10,20,10,9,-1,1
10824,7,3,9,10,11,-1,0
10825,20,6,5,10,8,0,0
10826,5,9,10,6,4,1,1
10827,9,8,10,2,4,-1,0
10828,10,10,20,10,10,-1,1
10829,10,9,10,5,8,-1,0
10830,5,20,9,8,10,1,1
10831,3,10,11,5,9,1,1
10832,3,9,10,10,10,1,1
10833,11,20,3,9,2,1,0
10834,8,5,10,20,4,-1,0
10835,7,2,10,9,10,1,1
10836,9,3,7,10,10,1,1
10837,4,11,20,9,8,-1,0
10838,11,2,10,10,10,1,1
10839,10,2,4,9,10,1,1
10840,2,3,20,9,10,-1,0
10841,4,10,2,10,10,-1,1
10842,3,11,10,7,2,1,0
10843,7,9,8,10,11,1,1
10844,10,6,7,10,3,1,0
10845,3,8,10,7,10,1,1
10846,3,7,8,20,4,-1,1
10847,9,4,10,3,20,-1,0
10848,3,11,9,10,10,-1,0
10849,8,10,3,5,7,-1,1
10850,10,6,3,11,7,1,0
10851,3,6,8,2,5,1,1
10852,10,6,2,8,5,-1,0
10853,9,8,5,4,3,-1,0
10854,7,10,5,9,11,-1,1
10855,2,10,9,3,11,-1,0
10856,3,6,10,10,4,1,1
10857,2,20,10,9,5,0,0
10858,11,10,8,2,6,-1,0
10859,3,11,10,4,10,-1,0
10860,10,2,11,8,6,1,1
10861,4,10,3,9,10,-1,0
10862,4,5,11,20,10,-1,0
10863,7,10,8,10,20,-1,0
10864,2,10,11,10,10,1,1
10865,8,10,10,11,5,1,1
10866,11,10,20,10,10,-1,0
10867,5,10,11,3,20,-1,0
10868,10,7,20,5,8,-1,0
10869,10,7,10,20,9,-1,0
10870,10,10,8,2,6,-1,0
10871,2,4,6,11,7,1,1
10872,5,6,3,10,9,-1,0
10873,9,10,4,20,11,-1,1
10874,8,3,5,9,6,1,0
10875,11,10,4,9,7,-1,1
10876,10,11,10,20,2,-1,1
10877,9,4,2,11,3,0,1
10878,7,10,4,11,8,-1,1
10879,6,4,7,2,5,-1,1
10880,10,5,2,8,10,1,0
10881,10,4,10,11,6,1,1
10882,3,5,10,10,9,-1,0
10883,7,6,8,9,2,1,1
10884,10,5,3,20,4,-1,1
10885,20,5,6,10,2,1,0
10886,10,20,10,10,2,0,0
10887,7,20,10,3,10,1,1
10888,20,11,10,10,7,1,1
10889,3,7,10,10,10,-1,0
10890,9,6,11,3,2,1,0
10891,10,10,3,4,2,-1,0
10892,11,8,5,20,7,-1,1
10893,8,9,7,3,10,1,0
10894,7,5,4,10,6,1,0
10895,2,10,9,7,5,1,0
10896,7,9,3,10,4,-1,1
10897,3,10,10,2,9,-1,1
10898,7,2,9,8,10,-1,0
10899,5,8,4,9,6,0,1
10900,9,10,6,11,5,-1,0
10901,2,3,9,10,10,1,1
10902,10,10,4,20,11,-1,0
10903,9,11,10,7,20,-1,0
10904,11,2,8,3,7,-1,1
10905,2,20,11,5,6,0,0
10906,2,11,20,5,4,-1,0
10907,5,7,6,10,10,-1,0
10908,10,4,7,8,10,1,1
10909,3,11,20,7,10,-1,0
10910,11,10,3,5,2,-1,0
10911,5,3,10,10,10,-1,0
10912,7,10,10,11,4,1,1
10913,6,10,2,10,3,-1,0
10914,20,10,4,10,3,1,1
10915,2,6,20,11,10,-1,1
10916,3,9,4,5,6,-1,1
10917,10,10,8,10,4,-1,0
10918,3,6,10,7,10,1,1
10919,20,10,8,2,10,1,1
10920,6,9,10,10,7,1,1
10921,10,2,10,5,6,1,1
10922,6,10,8,4,20,-1,1
10923,8,4,6,10,5,1,1
10924,5,10,10,9,2,1,0
10925,7,4,3,9,5,1,1
10926,10,10,4,6,5,-1,1
10927,10,5,2,10,9,-1,1
10928,10,5,7,20,10,-1,0
10929,10,6,9,10,4,-1,0
10930,10,11,10,5,3,-1,1
10931,2,6,8,10,11,-1,0
10932,20,4,10,10,6,0,0
10933,7,2,4,8,6,1,0
10934,3,20,6,10,10,1,1
10935,11,10,7,6,5,-1,1
10936,10,10,10,8,4,-1,1
10937,20,11,10,8,3,1,0
10938,10,4,10,5,20,-1,0
10939,2,6,10,10,9,-1,0
10940,10,8,7,2,3,-1,0
10941,10,5,11,10,20,1,1
10942,8,20,10,10,7,0,0
10943,10,10,11,2,7,-1,1
10944,20,10,3,11,10,0,0
10945,11,6,8,10,7,1,1
10946,10,10,6,7,8,1,0
10947,9,3,2,10,6,1,0
10948,10,2,8,20,7,-1,1
10949,10,20,10,4,10,1,1
10950,5,7,2,20,9,-1,1
10951,11,20,10,10,10,0,0
10952,20,4,10,2,5,1,0
10953,3,2,10,8,7,-1,0
10954,5,6,7,10,20,-1,0
10955,10,9,8,3,10,-1,1
10956,10,11,2,10,5,-1,1
10957,10,20,4,2,10,1,0
10958,2,10,6,10,8,1,1
10959,20,8,10,2,9,1,0
10960,10,2,20,8,9,-1,0
10961,8,7,10,2,5,-1,1
10962,4,10,2,11,10,-1,0
10963,10,8,5,6,4,-1,1
10964,10,7,10,5,8,-1,0
10965,9,10,2,4,3,-1,0
10966,9,11,3,10,5,-1,0
10967,9,2,8,7,10,1,1
10968,8,10,2,7,4,-1,0
10969,20,9,10,10,5,1,1
10970,6,10,9,10,7,-1,0
10971,10,4,6,3,5,0,0
10972,8,11,10,2,10,-1,0
10973,10,2,5,3,9,1,0
10974,3,9,10,7,4,1,0
10975,2,11,8,10,20,-1,0
10976,3,11,10,8,9,1,1
10977,9,8,20,10,10,-1,0
10978,7,9,3,8,11,-1,0
10979,4,9,10,20,11,-1,0
10980,10,2,3,10,7,1,0
10981,5,10,4,2,10,1,0
10982,3,4,10,11,20,1,1
10983,8,4,3,5,10,1,0
10984,6,10,11,2,10,-1,1
10985,7,10,9,8,4,0,1
10986,3,10,6,10,7,-1,0
10987,11,10,3,10,20,-1,0
10988,6,8,11,10,2,1,1
10989,2,4,10,9,10,-1,0
10990,9,8,4,10,11,-1,1
10991,10,7,6,5,9,-1,1
10992,6,10,5,8,11,-1,1
10993,5,3,11,9,10,-1,0
10994,11,9,10,10,10,-1,0
10995,3,10,10,10,7,1,1
10996,10,20,3,9,10,0,0
10997,2,10,10,10,20,1,1
10998,10,4,5,10,20,1,1
10999,10,9,7,10,8,-1,1
11000,11,4,20,3,9,-1,0
11001,10,20,3,11,8,1,1
11002,5,10,4,2,3,-1,0
11003,5,10,20,9,2,-1,0
11004,8,10,3,4,10,-1,1
11005,3,4,10,11,7,1,1
11006,10,10,2,7,8,-1,1
11007,8,4,10,6,11,-1,0
11008,3,9,6,5,4,-1,1
11009,11,10,2,4,10,-1,0
11010,10,3,8,2,7,-1,1
11011,2,10,4,10,8,-1,0
11012,3,10,20,11,2,-1,1
11013,10,2,11,9,8,1,1
11014,4,6,9,3,5,1,1
11015,7,8,20,10,9,-1,1
11016,10,10,6,9,3,-1,1
11017,6,9,5,11,7,-1,0
11018,4,9,10,10,5,-1,0
11019,11,3,4,5,10,-1,1
11020,9,6,3,2,10,-1,1
11021,3,20,6,9,11,1,1
11022,10,6,10,5,7,-1,0
11023,6,10,2,3,8,-1,0
11024,3,11,9,7,6,1,1
11025,10,4,2,5,6,-1,1
11026,10,5,9,10,20,-1,0
11027,6,9,10,10,7,-1,0
11028,10,20,10,4,10,0,0
11029,4,10,7,11,5,-1,0
11030,4,7,2,10,10,1,1
11031,2,3,6,20,8,-1,1
11032,11,10,10,8,7,-1,0
11033,10,7,10,9,3,1,1
11034,4,10,6,5,9,-1,1
11035,10,10,4,7,10,-1,1
11036,10,8,4,20,9,-1,1
11037,8,20,2,7,11,1,0
11038,4,7,8,10,10,1,1
11039,5,9,10,3,4,-1,1
11040,3,11,6,4,9,1,0
11041,10,10,11,10,6,1,1
11042,10,4,2,7,5,0,0
11043,20,9,10,7,10,1,1
11044,10,8,10,5,11,-1,0
11045,20,10,9,6,10,0,0
11046,2,10,10,8,9,1,1
11047,9,2,5,10,11,-1,0
11048,10,3,7,2,9,-1,1
11049,11,10,9,6,4,-1,0
11050,10,8,2,10,3,-1,0
11051,10,6,3,8,4,-1,0
11052,2,6,11,4,8,1,1
11053,5,7,4,6,10,1,0
11054,8,3,10,9,10,-1,0
11055,10,10,20,8,7,-1,0
11056,4,6,8,10,2,1,0
11057,4,20,6,7,11,0,0
11058,7,8,20,10,6,-1,0
11059,9,8,20,3,10,-1,1
11060,9,10,7,10,10,-1,0
11061,9,10,3,4,11,-1,0
11062,9,11,5,10,7,-1,1
11063,6,10,9,10,4,1,1
11064,5,3,10,2,7,1,1
11065,5,3,20,2,4,-1,0
11066,5,10,2,7,10,-1,1
11067,6,11,9,7,3,-1,1
11068,5,11,10,2,4,-1,1
11069,7,20,10,2,10,0,0
11070,10,11,3,10,10,-1,0
11071,5,10,7,11,3,1,0
11072,9,4,10,10,2,1,1
11073,11,9,10,2,10,-1,0
11074,20,6,10,10,10,0,0
11075,20,2,8,7,10,1,1
11076,10,10,6,20,8,-1,1
11077,10,7,8,4,20,-1,0
11078,9,11,5,2,6,-1,1
11079,7,10,10,20,5,-1,1
11080,3,4,8,11,7,1,1
11081,11,5,7,10,6,-1,0
11082,2,11,10,5,9,-1,0
11083,3,4,8,7,10,-1,0
11084,6,3,2,10,4,1,1
11085,10,3,10,10,20,1,1
11086,5,10,6,10,4,1,1
11087,20,9,2,6,8,1,0
11088,8,9,2,10,10,-1,1
11089,4,9,8,5,10,0,1
11090,2,8,7,11,5,-1,0
11091,10,3,9,5,6,1,1
11092,2,3,4,10,7,1,0
11093,7,5,8,10,6,-1,0
11094,8,2,10,10,6,-1,0
11095,10,10,7,4,2,-1,0
11096,10,6,10,8,11,-1,0
11097,2,8,7,10,20,1,1
11098,5,9,4,10,20,0,1
11099,10,8,10,7,4,1,0
11100,7,11,10,10,3,-1,0
11101,11,10,20,6,5,-1,0
11102,7,10,11,10,10,1,1
11103,20,10,7,10,9,1,1
11104,3,5,9,2,10,1,0
11105,10,4,20,11,10,-1,1
11106,10,10,10,8,2,-1,1
11107,10,5,7,6,3,-1,1
11108,10,10,10,2,11,-1,0
11109,10,11,8,20,2,-1,1
11110,20,4,10,11,10,1,1
11111,3,10,10,6,20,1,1
11112,5,4,6,10,9,-1,0
11113,10,4,9,11,20,-1,0
11114,2,10,4,5,11,1,0
11115,7,9,20,10,6,-1,1
11116,3,8,9,20,10,-1,1
11117,5,4,10,2,7,1,1
11118,9,10,7,6,11,-1,0
11119,20,10,3,11,10,1,1
11120,10,8,4,11,20,-1,1
11121,3,7,4,5,20,-1,0
11122,10,20,11,10,8,1,1
11123,2,11,9,10,10,-1,0
11124,20,3,4,10,10,1,1
11125,9,20,6,10,2,1,1
11126,10,5,3,7,4,-1,0
11127,3,2,4,10,5,1,1
11128,9,20,7,10,10,0,0
11129,6,10,4,11,10,-1,1
11130,2,6,10,5,10,1,1
11131,3,2,7,8,10,-1,0
11132,7,10,20,9,10,-1,0
11133,10,10,3,10,11,-1,1
11134,4,2,10,5,11,1,1
11135,10,6,10,20,3,-1,1
11136,11,9,2,8,10,-1,1
11137,8,10,3,2,10,-1,1
11138,9,7,20,6,8,-1,0
11139,8,5,7,20,10,-1,0
11140,11,6,10,5,20,-1,1
11141,10,7,10,2,10,-1,0
11142,20,10,5,10,3,1,1
11143,2,10,5,3,10,1,0
11144,10,10,8,10,4,-1,0
11145,10,3,4,8,5,1,0
11146,9,10,10,10,2,-1,0
11147,7,6,5,2,4,-1,1
11148,11,9,7,10,4,1,0
11149,3,6,10,10,8,1,1
11150,9,2,3,20,10,-1,0
11151,20,8,11,9,7,0,0
11152,10,7,10,5,10,-1,1
11153,5,10,20,8,6,-1,1
11154,10,10,11,7,6,-1,1
11155,8,10,7,9,10,-1,0
11156,10,5,10,3,9,-1,0
11157,8,10,10,4,11,-1,1
11158,6,10,3,10,2,-1,1
11159,10,5,8,2,10,1,0
11160,10,8,20,7,5,-1,1
11161,3,9,6,10,10,-1,0
11162,8,11,7,10,6,-1,1
11163,8,10,5,2,9,-1,1
11164,10,10,6,2,10,-1,1
11165,11,5,10,7,9,-1,0
11166,7,10,20,11,6,-1,0
11167,4,5,6,10,20,-1,0
11168,4,8,10,6,20,1,1
11169,8,6,3,10,20,-1,0
11170,10,10,7,10,2,-1,0
11171,4,10,11,7,8,1,1
11172,11,20,5,9,8,0,0
11173,7,5,6,2,10,-1,1
11174,7,10,6,5,11,-1,0
11175,7,10,6,4,5,-1,0
11176,7,9,10,10,2,-1,0
11177,2,4,10,20,8,-1,0
11178,7,5,6,10,4,1,1
11179,4,5,6,3,11,1,0
11180,4,10,6,2,7,-1,1
11181,10,5,10,7,20,1,1
11182,5,11,6,10,20,0,1
11183,11,20,10,3,10,1,1
11184,2,9,3,10,10,1,1
11185,7,9,10,10,11,1,1
11186,2,7,10,10,6,1,1
11187,10,9,4,20,7,-1,0
11188,6,8,4,10,7,0,1
11189,4,10,10,3,20,-1,0
11190,5,9,11,7,10,1,1
11191,6,10,10,8,20,1,1
11192,10,2,11,20,4,-1,0
11193,3,10,4,20,10,-1,1
11194,5,6,20,11,10,-1,0
11195,3,10,5,7,8,1,0
11196,7,11,3,10,8,1,0
11197,3,20,6,8,4,1,0
11198,10,10,2,3,6,-1,0
11199,10,8,10,10,2,1,1
11200,8,3,5,9,20,1,1
11201,10,3,20,10,9,-1,1
11202,8,7,10,5,11,-1,0
11203,4,20,10,6,9,0,0
11204,10,10,10,4,3,-1,0
11205,10,3,9,11,10,-1,0
11206,9,20,10,11,3,1,1
11207,7,3,4,5,6,-1,1
11208,9,11,7,5,4,-1,0
11209,2,6,3,8,7,1,0
11210,8,10,7,9,10,-1,1
11211,3,6,9,10,11,-1,0
11212,8,10,6,5,10,-1,1
11213,10,10,6,7,10,-1,0
11214,4,10,10,5,10,1,1
11215,10,11,10,9,4,-1,1
11216,10,9,10,5,8,-1,0
11217,10,4,3,2,6,-1,1
11218,6,10,7,2,20,-1,1
11219,2,9,8,6,10,-1,0
11220,4,5,3,6,9,1,0
11221,4,10,10,8,6,1,1
11222,9,5,6,2,10,1,0
11223,11,5,3,10,6,-1,1
11224,9,10,20,7,10,-1,0
11225,11,7,10,3,10,-1,0
11226,10,11,9,5,10,-1,0
11227,10,3,20,10,8,-1,1
11228,9,10,6,20,10,-1,0
11229,10,20,3,8,9,1,0
11230,3,5,10,6,4,1,0
11231,4,5,10,10,2,-1,0
11232,10,10,2,11,4,-1,0
11233,11,5,10,20,4,-1,0
11234,10,20,10,4,7,1,0
11235,3,10,9,20,2,-1,0
11236,4,2,9,10,5,1,1
11237,9,8,4,7,11,-1,1
11238,2,5,20,3,8,-1,0
11239,10,9,7,20,4,-1,1
11240,3,10,4,11,9,-1,0
11241,5,11,10,7,8,1,1
11242,6,10,20,9,2,-1,1
11243,10,10,6,4,9,-1,0
11244,6,11,10,10,20,1,1
11245,10,8,10,7,5,-1,1
11246,8,2,3,10,11,-1,0
11247,4,8,6,10,10,1,1
11248,10,3,8,10,10,1,1
11249,9,2,10,11,10,1,1
11250,10,3,10,6,10,-1,0
11251,10,6,3,9,2,-1,1
11252,8,9,3,7,20,-1,0
11253,9,11,4,10,3,-1,1
11254,6,3,4,10,9,1,1
11255,3,10,11,6,10,1,1
11256,10,7,10,3,5,-1,1
11257,3,10,11,8,9,-1,0
11258,10,10,11,5,8,-1,0
11259,10,6,4,20,3,-1,1
11260,10,6,20,10,5,-1,1
11261,7,3,10,5,11,1,1
11262,3,2,11,9,20,1,1
11263,6,9,7,10,3,1,1
11264,5,11,3,9,4,-1,1
11265,10,10,10,6,8,-1,0
11266,4,8,6,2,7,1,0
11267,6,3,10,20,10,-1,1
11268,3,10,4,20,10,-1,0
11269,20,2,10,5,10,1,1
11270,10,3,8,4,10,-1,1
11271,9,10,7,11,10,-1,0
11272,5,2,10,8,6,-1,0
11273,3,20,10,4,2,1,1
11274,4,11,7,6,3,1,0
11275,9,10,10,6,4,-1,1
11276,2,11,9,20,4,-1,1
11277,10,10,4,9,8,1,0
11278,3,6,10,8,2,1,1
11279,20,7,10,8,3,1,1
11280,20,3,9,6,8,0,0
11281,5,10,3,20,7,-1,1
11282,3,6,9,10,20,1,1
11283,5,8,2,10,6,-1,1
11284,5,3,11,9,10,-1,0
11285,8,2,10,11,5,1,1
11286,8,10,2,20,10,-1,1
11287,10,4,8,9,11,-1,0
11288,10,2,10,4,3,1,1
11289,6,7,20,8,5,-1,0
11290,10,20,10,10,11,1,1
11291,2,20,7,8,5,1,0
11292,10,2,5,10,8,1,1
11293,11,20,3,8,7,1,0
11294,6,10,10,3,9,-1,0
11295,7,10,4,5,6,-1,1
11296,10,10,10,10,3,0,1
11297,2,10,11,10,7,1,1
11298,4,10,10,6,10,1,1
11299,9,5,3,4,10,1,0
11300,10,10,5,11,8,-1,1
11301,3,6,10,7,2,1,1
11302,20,10,11,2,10,1,1
11303,3,7,10,2,8,1,1
11304,3,6,9,20,10,-1,1
11305,8,10,10,5,4,-1,1
11306,10,9,3,10,10,-1,1
11307,7,20,6,4,10,1,1
11308,10,4,9,2,6,1,0
11309,20,3,8,10,2,1,1
11310,6,2,20,5,9,-1,0
11311,6,9,4,11,2,1,0
11312,3,11,20,4,7,-1,1
11313,5,10,7,9,6,1,1
11314,10,20,5,8,11,0,0
11315,10,5,20,6,3,-1,1
11316,6,10,4,3,2,-1,0
11317,10,4,2,6,3,-1,0
11318,9,2,6,10,10,1,1
11319,7,9,20,10,2,-1,0
11320,2,4,6,11,10,-1,0
11321,8,7,3,20,10,-1,1
11322,8,10,6,7,9,-1,0
11323,6,9,8,10,5,1,1
11324,10,10,5,6,3,-1,1
11325,3,6,11,20,7,-1,0
11326,9,11,8,20,7,-1,0
11327,10,2,5,6,10,-1,1
11328,5,20,10,4,3,1,0
11329,10,10,2,8,7,-1,0
